seed,implementation,scenario,steps,burn_in,population,ring_y,lookahead,error_rate,max_speed,mean_convention_strength,final_convention_strength,mean_disposition_strength,mean_speed,replacement_rate,time_to_convention,coordinated_fraction,coordination_entries,mean_coordinated_episode,longest_coordinated_episode,final_habit_share,final_convention_share,final_social_habit_share,final_all_three_share
20260913,sequential_reference,habit,5000,1000,120,300,20,0.01,1,0.9718958333333338,0.9666666666666667,0.953675152365462,1.0,0.00526875,356,1.0,1,4000.0,4000,NaN,NaN,NaN,NaN
20260914,synchronous_capability,no_habit,5000,1000,120,300,20,0.01,3,0.6142874999999999,0.7166666666666667,0.0,2.9457375,0.0900625,16,0.4265,146,11.684931506849315,98,0.0,0.0,0.0,0.0
20260914,synchronous_capability,habit,5000,1000,120,300,20,0.01,3,0.9562208333333334,0.9833333333333333,0.8154406159268115,2.9789354166666655,0.026629166666666666,237,0.9995,3,1332.6666666666667,2856,1.0,0.0,0.0,0.0
20260914,synchronous_capability,convention,5000,1000,120,300,20,0.01,3,0.9491791666666668,0.95,0.7947422538151693,2.9790458333333323,0.027002083333333333,96,0.989,5,791.2,3651,0.0,1.0,0.0,0.0
20260914,synchronous_capability,socially_formed_habit,5000,1000,120,300,20,0.01,3,0.9563208333333334,0.9833333333333333,0.769803768659959,2.9805541666666655,0.025602083333333334,14,0.99025,5,792.2,2804,0.0,0.0,1.0,0.0
20260914,synchronous_capability,mixture_static_replacement,5000,1000,120,300,20,0.01,3,0.9570333333333335,0.9666666666666667,0.7978467310155958,2.9792520833333325,0.026360416666666667,79,0.9975,4,997.5,1934,0.5916666666666667,0.475,0.55,0.16666666666666666
20260914,synchronous_capability,mixture_evolutionary_replacement,5000,1000,120,300,20,0.01,3,0.9653500000000002,0.95,0.7533695417985127,2.982958333333332,0.02285,67,1.0,1,4000.0,4000,0.5,0.55,0.9083333333333333,0.31666666666666665
20260914,sequential_reference,no_habit,5000,1000,120,300,20,0.01,1,0.7809583333333333,0.9,0.0,1.0,0.006985416666666667,63,0.7015,28,100.21428571428571,587,NaN,NaN,NaN,NaN
20260914,sequential_reference,habit,5000,1000,120,300,20,0.01,1,0.9693208333333336,0.9833333333333333,0.9535682175450716,1.0,0.004989583333333334,126,1.0,1,4000.0,4000,NaN,NaN,NaN,NaN
20260915,synchronous_capability,no_habit,5000,1000,120,300,20,0.01,3,0.6017250000000001,0.9666666666666667,0.0,2.942429166666667,0.09139166666666666,34,0.4175,151,11.059602649006623,80,0.0,0.0,0.0,0.0
20260915,synchronous_capability,habit,5000,1000,120,300,20,0.01,3,0.9555083333333334,0.95,0.8148589901189385,2.978872916666665,0.026847916666666666,38,0.99925,4,999.25,2096,1.0,0.0,0.0,0.0
20260915,synchronous_capability,convention,5000,1000,120,300,20,0.01,3,0.9240208333333335,0.9333333333333333,0.7922999888038368,2.9804458333333317,0.026910416666666666,27,0.9385,10,375.4,1154,0.0,1.0,0.0,0.0
